timestamp	humidity	irradiation	precipitation	production	temperature	winddirection	windspeed	image_path
2025-06-01 09:20:00+00:00	41.57	750.8	0.0	28274.6	28.08	260.97	0.27	
2025-06-01 09:25:00+00:00	42.76	812.58	0.0	28762.96	26.96	19.34	1.06	
2025-06-01 09:30:00+00:00	44.23	807.25	0.0	28860.92	26.89	140.42	0.57	
2025-06-01 09:35:00+00:00	43.77	735.29	0.0	27531.88	27.1	158.88	0.3	
2025-06-01 09:40:00+00:00	43.33	723.82	0.0	26839.3	27.45	58.48	0.66	
2025-06-01 09:45:00+00:00	41.68	695.99	0.0	28587.15	28.14	250.13	0.33	
2025-06-01 09:50:00+00:00	40.62	794.94	0.0	24591.49	28.48	60.14	1.45	
2025-06-01 09:55:00+00:00	42.43	910.53	0.0	30293.49	27.38	62.52	1.25	
2025-06-01 10:00:00+00:00	41.95	807.59	0.0	30451.23	27.16	24.38	0.97	
2025-06-01 10:05:00+00:00	39.53	705.77	0.0	25963.95	28.42	206.7	0.06	
2025-06-01 10:10:00+00:00	37.53	665.5	0.0	23721.06	29.41	103.78	0.55	
2025-06-01 10:15:00+00:00	36.73	767.62	0.0	25253.17	29.79	213.91	0.38	
2025-06-01 10:20:00+00:00	36.5	801.25	0.0	27016.34	30.2	48.64	1.0	
2025-06-01 10:25:00+00:00	37.65	534.38	0.0	25938.46	29.01	31.18	0.06	
2025-06-01 10:30:00+00:00	35.71	513.75	0.0	20874.7	29.69	268.61	0.45	
2025-06-01 10:35:00+00:00	35.45	568.08	0.0	22629.34	30.03	280.18	0.0	
2025-06-01 10:40:00+00:00	34.11	538.92	0.0	22566.5	30.71	237.56	0.73	
2025-06-01 10:45:00+00:00	34.79	570.08	0.0	22913.65	30.35	173.49	0.0	
2025-06-01 10:50:00+00:00	35.17	689.67	0.0	24397.29	30.09	241.31	0.02	
2025-06-01 10:55:00+00:00	38.17	590.07	0.0	24407.45	29.45	254.53	0.94	
2025-06-01 11:00:00+00:00	36.8	882.44	0.0	30775.8	29.9	210.84	1.6	
2025-06-01 11:05:00+00:00	35.33	885.06	0.0	30561.49	30.39	197.97	1.93	
2025-06-01 11:10:00+00:00	34.99	935.83	0.0	31063.55	31.2	129.68	1.49	
2025-06-01 11:15:00+00:00	33.8	967.5	0.0	31080.44	31.14	197.71	1.73	
2025-06-01 11:20:00+00:00	33.34	957.85	0.0	30776.02	30.75	236.9	2.08	
2025-06-01 11:25:00+00:00	32.35	706.63	0.0	26939.46	31.45	183.93	1.23	
2025-06-01 11:30:00+00:00	33.62	383.48	0.0	17394.82	29.88	237.4	1.69	
2025-06-01 11:35:00+00:00	35.31	837.27	0.0	25364.2	29.42	215.86	1.85	
2025-06-01 11:40:00+00:00	34.9	934.4	0.0	30209.7	30.2	207.25	1.47	
2025-06-01 11:45:00+00:00	34.39	928.92	0.0	29768.7	30.58	219.09	0.97	
2025-06-01 11:50:00+00:00	35.7	952.21	0.0	29857.23	30.45	230.5	1.19	
2025-06-01 11:55:00+00:00	36.44	811.45	0.0	28339.07	30.67	236.02	1.87	
2025-06-01 12:00:00+00:00	39.21	823.29	0.0	27280.97	30.08	223.03	2.1	
2025-06-01 12:05:00+00:00	38.23	798.26	0.0	26615.98	30.76	248.81	1.37	
2025-06-01 12:10:00+00:00	40.31	653.04	0.0	24582.13	30.22	249.99	1.71	
2025-06-01 12:15:00+00:00	40.45	780.64	0.0	22388.06	30.37	200.53	2.3	
2025-06-01 12:20:00+00:00	41.91	794.31	0.0	27767.48	30.22	242.24	2.59	
2025-06-01 12:25:00+00:00	43.46	426.31	0.0	23083.14	29.75	217.61	2.09	
2025-06-01 12:30:00+00:00	42.75	862.27	0.0	27164.21	30.32	190.93	1.74	
2025-06-01 12:35:00+00:00	42.16	933.24	0.0	28940.05	30.6	246.74	4.16	
2025-06-01 12:40:00+00:00	42.63	879.56	0.0	28431.34	30.09	242.95	3.38	
2025-06-01 12:45:00+00:00	41.09	884.27	0.0	28065.3	30.44	233.78	3.65	
2025-06-01 12:50:00+00:00	40.43	867.27	0.0	28204.11	30.41	215.59	2.1	
2025-06-01 12:55:00+00:00	40.61	811.29	0.0	26010.64	30.51	240.16	3.48	
2025-06-01 13:00:00+00:00	40.47	811.3	0.0	25394.92	29.81	232.86	3.98	
2025-06-01 13:05:00+00:00	39.33	895.27	0.0	26871.45	30.71	241.06	1.49	
2025-06-01 13:10:00+00:00	35.87	907.27	0.0	28480.53	32.09	142.82	0.8	
2025-06-01 13:15:00+00:00	37.06	753.29	0.0	24058.02	32.14	198.72	1.51	
2025-06-01 13:20:00+00:00	35.04	857.89	0.0	25300.58	32.13	249.7	2.78	
2025-06-01 13:25:00+00:00	33.92	876.92	0.0	26985.5	32.14	251.07	1.58	
2025-06-01 13:30:00+00:00	29.83	874.59	0.0	26551.21	32.16	217.85	2.86	
2025-06-01 13:35:00+00:00	31.05	848.92	0.0	25414.83	32.38	223.96	1.9	
2025-06-01 13:40:00+00:00	31.36	821.29	0.0	24943.45	33.19	152.24	0.54	
2025-06-01 13:45:00+00:00	26.83	865.11	0.0	25980.89	33.27	238.08	2.63	
2025-06-01 13:50:00+00:00	26.31	855.93	0.0	20836.66	32.06	224.46	3.21	
2025-06-01 13:55:00+00:00	27.31	412.15	0.0	14937.41	31.32	265.93	4.1	
2025-06-01 14:00:00+00:00	27.01	835.29	0.0	25424.22	32.23	231.99	1.65	
2025-06-01 14:05:00+00:00	26.56	809.48	0.0	24634.7	32.65	246.92	0.71	
2025-06-01 14:10:00+00:00	24.93	795.31	0.0	24477.47	32.45	234.71	2.55	
2025-06-01 14:15:00+00:00	24.6	821.44	0.0	24601.57	32.48	230.21	2.24	
2025-06-01 14:20:00+00:00	24.8	821.61	0.0	24942.96	32.66	219.18	2.52	
2025-06-01 14:25:00+00:00	26.06	690.66	0.0	22844.14	32.63	257.23	2.84	
2025-06-01 14:30:00+00:00	31.69	586.57	0.0	20678.2	32.33	252.32	1.85	
2025-06-01 14:35:00+00:00	32.3	371.83	0.0	13717.74	31.83	249.16	3.22	
2025-06-01 14:40:00+00:00	35.32	289.21	0.0	12075.96	30.96	245.19	2.69	
2025-06-01 14:45:00+00:00	35.96	272.88	0.0	11931.16	30.98	258.89	1.14	
2025-06-01 14:50:00+00:00	35.78	200.25	0.0	8569.95	30.46	263.77	3.39	
2025-06-01 14:55:00+00:00	38.79	151.26	0.0	6629.29	29.87	240.29	3.42	
2025-06-01 15:00:00+00:00	40.12	103.12	0.0	4529.37	29.21	238.35	4.19	
2025-06-01 15:05:00+00:00	36.69	85.96	0.0	3502.88	28.08	219.22	10.04	
2025-06-01 15:10:00+00:00	37.8	83.96	0.0	3485.69	26.14	245.61	8.0	
2025-06-01 15:15:00+00:00	41.93	60.64	0.0	2619.23	25.09	257.13	8.15	
2025-06-01 15:20:00+00:00	45.84	39.15	0.0	1572.54	24.42	265.99	6.16	
2025-06-01 15:25:00+00:00	53.74	31.65	0.0	1093.77	23.3	234.4	5.8	
2025-06-01 15:30:00+00:00	54.0	33.65	0.0	1091.6	22.99	231.56	4.55	
2025-06-01 15:35:00+00:00	48.12	37.65	0.0	1186.31	23.3	259.81	7.13	
2025-06-01 15:40:00+00:00	48.71	61.14	0.0	1816.49	23.53	251.28	4.93	
2025-06-01 15:45:00+00:00	58.73	155.1	0.0	4507.61	22.31	270.49	4.1	
2025-06-01 15:50:00+00:00	59.3	233.39	0.0	9608.66	22.04	269.7	4.41	
2025-06-01 15:55:00+00:00	58.36	229.9	0.0	9928.14	22.35	267.05	3.32	
2025-06-01 16:00:00+00:00	56.6	226.9	0.0	9555.26	22.95	232.97	1.04	
2025-06-01 16:05:00+00:00	52.36	305.2	0.0	10452.09	23.6	270.55	1.38	
2025-06-01 16:10:00+00:00	50.36	346.18	0.0	12599.61	24.35	283.41	0.0	
2025-06-01 16:15:00+00:00	48.45	291.2	0.0	12873.01	24.98	116.34	0.69	
2025-06-01 16:20:00+00:00	47.38	188.58	0.0	7538.42	25.11	65.14	1.18	
2025-06-01 16:25:00+00:00	49.38	208.07	0.0	7808.89	24.7	87.99	1.92	
2025-06-01 16:30:00+00:00	48.49	190.91	0.0	7597.69	24.23	65.4	2.8	
2025-06-01 16:35:00+00:00	48.3	161.26	0.0	6640.74	24.29	29.21	1.96	
2025-06-01 16:40:00+00:00	49.2	135.28	0.0	5793.57	24.14	27.67	2.74	
2025-06-01 16:45:00+00:00	50.41	131.94	0.0	5381.93	23.89	29.55	2.94	
2025-06-01 16:50:00+00:00	50.23	130.28	0.0	5138.32	23.97	40.17	2.15	
2025-06-01 16:55:00+00:00	49.15	124.11	0.0	4851.45	23.98	37.02	2.23	
2025-06-01 17:00:00+00:00	49.34	124.11	0.0	4989.97	23.99	57.89	2.24	
2025-06-01 17:05:00+00:00	49.25	121.61	0.0	4980.04	23.96	51.34	3.05	
2025-06-01 17:10:00+00:00	49.66	114.95	0.0	4786.61	23.79	56.61	2.25	
2025-06-01 17:15:00+00:00	50.75	110.28	0.0	4490.18	23.6	46.71	2.05	
2025-06-01 17:20:00+00:00	51.45	122.94	0.0	4754.07	23.63	20.28	1.47	
2025-06-01 17:25:00+00:00	51.34	128.94	0.0	5033.29	23.61	34.61	1.55	
2025-06-01 17:30:00+00:00	50.15	126.61	0.0	5079.85	23.6	37.51	2.67	
2025-06-01 17:35:00+00:00	50.13	119.61	0.0	4690.43	23.68	22.28	2.14	
2025-06-01 17:40:00+00:00	50.33	107.12	0.0	4231.35	23.76	31.05	1.15	
2025-06-01 17:45:00+00:00	50.38	88.63	0.0	3702.46	23.8	25.14	0.64	
2025-06-01 17:50:00+00:00	51.48	66.3	0.0	2718.83	23.73	11.8	0.77	
2025-06-01 17:55:00+00:00	52.39	69.97	0.0	2620.28	23.36	25.65	2.8	
2025-06-01 18:00:00+00:00	52.85	65.64	0.0	2660.13	23.24	30.17	2.18	
2025-06-01 18:05:00+00:00	53.09	55.31	0.0	2113.8	23.18	25.89	2.52	
2025-06-01 18:10:00+00:00	53.18	45.65	0.0	1943.28	23.15	28.1	2.47	
2025-06-01 18:15:00+00:00	53.31	35.65	0.0	1308.98	23.15	23.44	1.37	
2025-06-01 18:20:00+00:00	53.02	31.82	0.0	1057.14	23.16	25.26	1.02	
2025-06-01 18:25:00+00:00	53.19	27.99	0.0	967.96	23.24	71.51	0.74	
2025-06-01 18:30:00+00:00	53.98	22.32	0.0	768.24	23.25	107.03	0.59	
2025-06-01 18:35:00+00:00	54.99	19.49	0.0	645.31	23.2	50.87	0.56	
2025-06-01 18:40:00+00:00	55.7	15.33	0.0	475.5	22.89	31.4	1.61	
2025-06-01 18:45:00+00:00	55.4	11.33	0.0	325.38	22.95	74.84	0.55	
2025-06-01 18:50:00+00:00	55.57	7.16	0.0	219.2	23.01	98.02	0.45	
2025-06-01 18:55:00+00:00	54.89	3.0	0.0	100.06	23.07	142.73	0.83	
2025-06-01 19:00:00+00:00	54.12	1.5	0.0	42.0	23.02	55.2	0.02	
2025-06-01 19:05:00+00:00	54.21	1.0	0.0	38.18	23.11	297.74	0.06	
2025-06-01 19:10:00+00:00	54.28	0.5	0.0	38.18	23.06	241.25	2.21	
2025-06-01 19:15:00+00:00	56.81	0.33	0.0	38.18	22.9	240.59	3.32	
2025-06-01 19:20:00+00:00	59.45	0.33	0.0	38.18	22.31	249.91	7.07	
2025-06-01 19:25:00+00:00	62.97	0.0	0.0	38.18	21.3	245.14	7.04	
2025-06-01 19:30:00+00:00	72.19	0.0	0.0	38.18	19.97	246.41	4.53	
2025-06-01 19:35:00+00:00	77.77	0.0	0.0	38.18	19.05	258.52	4.45	
2025-06-01 19:40:00+00:00	77.85	0.0	0.0	38.18	18.94	246.15	2.55	
2025-06-01 19:45:00+00:00	78.86	0.0	0.0	38.18	18.84	262.58	2.69	
2025-06-01 19:50:00+00:00	79.61	0.0	0.0	38.18	18.66	196.91	0.59	
2025-06-01 19:55:00+00:00	81.27	0.0	0.0	38.18	18.84	111.66	1.27	
2025-06-01 20:00:00+00:00	78.95	0.0	0.0	38.18	18.8	225.6	1.27	
2025-06-01 20:05:00+00:00	78.09	0.0	0.0	38.18	18.99	233.69	0.27	
2025-06-01 20:10:00+00:00	79.76	0.0	0.0	38.18	19.04	49.99	0.0	
2025-06-01 20:15:00+00:00	80.35	0.0	0.0	38.18	18.91	21.03	0.0	
2025-06-01 20:20:00+00:00	80.49	0.0	0.0	38.18	18.94	73.09	0.72	
2025-06-01 20:25:00+00:00	81.84	0.0	0.0	38.18	18.4	162.31	0.67	
2025-06-01 20:30:00+00:00	82.07	0.0	0.0	38.18	18.54	21.9	2.21	
2025-06-01 20:35:00+00:00	82.8	0.0	0.0	38.18	18.25	14.99	1.79	
2025-06-01 20:40:00+00:00	81.6	0.0	0.0	38.18	18.28	22.93	1.88	
2025-06-01 20:45:00+00:00	83.82	0.0	0.0	38.18	18.37	184.12	0.16	
2025-06-01 20:50:00+00:00	83.68	0.0	0.0	38.18	18.46	96.93	0.0	
2025-06-01 20:55:00+00:00	82.83	0.0	0.0	38.18	18.64	284.24	0.0	
2025-06-01 21:00:00+00:00	82.68	0.0	0.0	38.18	18.63	220.57	0.26	
2025-06-01 21:05:00+00:00	83.43	0.0	0.0	38.18	18.11	221.35	0.48	
2025-06-01 21:10:00+00:00	83.54	0.0	0.0	38.18	18.18	246.26	0.01	
2025-06-01 21:15:00+00:00	82.44	0.0	0.0	38.18	18.56	251.61	0.22	
2025-06-01 21:20:00+00:00	83.98	0.0	0.0	38.18	18.29	302.31	0.0	
2025-06-01 21:25:00+00:00	83.27	0.0	0.0	38.18	18.47	83.12	0.0	
2025-06-01 21:30:00+00:00	82.33	0.0	0.0	38.18	18.48	143.2	0.76	
2025-06-01 21:35:00+00:00	81.52	0.0	0.0	38.18	18.53	172.49	0.03	
2025-06-01 21:40:00+00:00	81.49	0.0	0.0	38.18	18.49	276.32	0.38	
2025-06-01 21:45:00+00:00	82.53	0.0	0.0	38.18	18.36	308.18	0.53	
2025-06-01 21:50:00+00:00	83.26	0.0	0.0	38.18	18.36	215.73	0.06	
2025-06-01 21:55:00+00:00	82.71	0.0	0.0	38.18	18.33	264.2	0.38	
2025-06-01 22:00:00+00:00	82.27	0.0	0.0	38.18	18.3	174.08	2.19	
2025-06-01 22:05:00+00:00	83.79	0.0	0.0	38.18	18.02	106.47	1.53	
2025-06-01 22:10:00+00:00	84.1	0.0	0.0	38.18	17.84	57.05	1.55	
2025-06-01 22:15:00+00:00	85.11	0.0	0.0	38.18	17.65	31.64	2.1	
2025-06-01 22:20:00+00:00	84.4	0.0	0.0	38.18	17.78	39.31	0.67	
2025-06-01 22:25:00+00:00	84.66	0.0	0.0	38.18	17.75	212.23	0.08	
2025-06-01 22:30:00+00:00	84.43	0.0	0.0	38.18	17.49	23.1	1.12	
2025-06-01 22:35:00+00:00	85.47	0.0	0.0	38.18	17.41	89.08	0.29	
2025-06-01 22:40:00+00:00	85.43	0.0	0.0	38.18	17.8	93.3	0.01	
2025-06-01 22:45:00+00:00	82.83	0.0	0.0	38.18	18.26	311.55	0.27	
2025-06-01 22:50:00+00:00	81.73	0.0	0.0	38.18	18.36	309.74	0.05	
2025-06-01 22:55:00+00:00	82.28	0.0	0.0	38.18	17.79	25.81	1.29	
2025-06-01 23:00:00+00:00	82.87	0.0	0.0	38.18	17.61	24.4	1.94	
2025-06-01 23:05:00+00:00	82.69	0.0	0.0	38.18	17.47	33.11	0.6	
2025-06-01 23:10:00+00:00	82.2	0.0	0.0	38.18	17.98	179.18	0.53	
2025-06-01 23:15:00+00:00	82.46	0.0	0.0	38.18	18.02	158.93	0.27	
2025-06-01 23:20:00+00:00	81.83	0.0	0.0	38.18	18.09	191.02	0.8	
2025-06-01 23:25:00+00:00	83.45	0.0	0.0	38.18	17.66	236.53	1.78	
2025-06-01 23:30:00+00:00	84.59	0.0	0.0	38.18	17.47	258.41	1.8	
2025-06-01 23:35:00+00:00	86.12	0.0	0.0	38.18	17.43	267.26	0.67	
2025-06-01 23:40:00+00:00	86.77	0.0	0.0	38.18	17.4	261.67	0.27	
2025-06-01 23:45:00+00:00	86.1	0.0	0.0	38.18	17.63	302.1	0.0	
2025-06-01 23:50:00+00:00	84.22	0.0	0.0	38.18	17.98	129.53	0.33	
2025-06-01 23:55:00+00:00	83.39	0.0	0.0	38.18	18.13	297.24	0.0	
2025-06-02 00:00:00+00:00	83.11	0.0	0.0	38.18	18.18	177.31	0.58	
2025-06-02 00:05:00+00:00	83.77	0.0	0.0	38.18	17.85	282.34	0.0	
2025-06-02 00:10:00+00:00	84.14	0.0	0.0	38.18	17.9	30.27	0.0	
2025-06-02 00:15:00+00:00	83.55	0.0	0.0	38.18	17.75	109.37	1.1	
2025-06-02 00:20:00+00:00	86.43	0.0	0.0	38.18	17.31	23.05	1.67	
2025-06-02 00:25:00+00:00	87.21	0.0	0.0	38.18	17.17	41.87	0.61	
2025-06-02 00:30:00+00:00	87.38	0.0	0.0	38.18	17.19	50.49	0.41	
2025-06-02 00:35:00+00:00	86.76	0.0	0.0	38.18	17.26	57.08	0.34	
2025-06-02 00:40:00+00:00	87.34	0.0	0.0	38.18	17.19	175.71	0.0	
2025-06-02 00:45:00+00:00	86.48	0.0	0.0	38.18	17.25	25.29	0.55	
2025-06-02 00:50:00+00:00	86.02	0.0	0.0	38.18	17.44	204.46	0.34	
2025-06-02 00:55:00+00:00	85.82	0.0	0.0	38.18	17.27	31.91	1.71	
2025-06-02 01:00:00+00:00	84.88	0.0	0.0	38.18	17.1	36.1	1.84	
2025-06-02 01:05:00+00:00	85.42	0.0	0.0	38.18	17.1	66.5	0.92	
2025-06-02 01:10:00+00:00	86.48	0.0	0.0	38.18	16.93	25.22	2.45	
2025-06-02 01:15:00+00:00	86.71	0.0	0.0	38.18	16.91	32.34	2.0	
2025-06-02 01:20:00+00:00	87.15	0.0	0.0	38.18	16.79	26.52	1.92	
2025-06-02 01:25:00+00:00	87.68	0.0	0.0	38.18	16.69	24.47	2.18	
2025-06-02 01:30:00+00:00	86.61	0.0	0.0	38.18	16.77	24.79	2.23	
2025-06-02 01:35:00+00:00	85.39	0.0	0.0	38.18	16.91	40.55	1.05	
2025-06-02 01:40:00+00:00	86.01	0.0	0.0	38.18	17.02	286.17	0.23	
2025-06-02 01:45:00+00:00	86.65	0.0	0.0	38.18	16.97	26.07	1.19	
2025-06-02 01:50:00+00:00	87.2	0.0	0.0	38.18	16.87	40.58	0.23	
2025-06-02 01:55:00+00:00	87.08	0.0	0.0	38.18	16.88	31.67	0.24	
2025-06-02 02:00:00+00:00	86.78	0.0	0.0	38.18	16.97	84.75	0.06	
2025-06-02 02:05:00+00:00	86.45	0.0	0.0	38.18	16.98	97.59	0.37	
2025-06-02 02:10:00+00:00	86.7	0.0	0.0	38.18	16.9	74.87	0.76	
2025-06-02 02:15:00+00:00	86.63	0.0	0.0	38.18	16.87	82.2	0.11	
2025-06-02 02:20:00+00:00	86.4	0.0	0.0	38.18	16.82	67.16	0.44	
2025-06-02 02:25:00+00:00	86.49	0.0	0.0	38.18	16.87	92.67	0.22	
2025-06-02 02:30:00+00:00	86.29	0.0	0.0	38.18	16.93	98.08	0.0	
2025-06-02 02:35:00+00:00	85.87	0.0	0.0	38.18	17.19	118.01	0.38	
2025-06-02 02:40:00+00:00	84.0	0.0	0.0	38.18	17.51	177.69	0.27	
2025-06-02 02:45:00+00:00	82.79	0.0	0.0	38.18	17.68	146.79	1.12	
2025-06-02 02:50:00+00:00	82.38	0.0	0.0	38.18	17.54	129.17	0.33	
2025-06-02 02:55:00+00:00	82.62	0.0	0.0	38.18	17.62	303.47	0.32	
2025-06-02 03:00:00+00:00	80.44	0.0	0.0	38.18	18.09	312.37	0.15	
2025-06-02 03:05:00+00:00	79.99	0.0	0.0	38.18	18.09	334.39	0.04	
2025-06-02 03:10:00+00:00	80.39	0.0	0.0	38.18	17.87	256.38	0.14	
2025-06-02 03:15:00+00:00	81.4	0.33	0.0	38.18	17.9	256.09	0.16	
2025-06-02 03:20:00+00:00	81.65	0.33	0.0	38.18	17.68	234.37	1.22	
2025-06-02 03:25:00+00:00	85.62	0.33	0.0	38.18	16.97	232.86	1.35	
2025-06-02 03:30:00+00:00	87.75	0.33	0.0	38.18	16.75	212.11	2.26	
2025-06-02 03:35:00+00:00	89.99	0.33	0.0	38.18	16.54	235.5	1.94	
2025-06-02 03:40:00+00:00	90.43	0.67	0.0	38.18	16.37	251.36	1.8	
2025-06-02 03:45:00+00:00	91.08	0.67	0.0	38.18	16.41	232.52	1.66	
2025-06-02 03:50:00+00:00	90.8	1.17	0.0	38.18	16.58	250.91	1.86	
2025-06-02 03:55:00+00:00	89.77	1.83	0.0	42.87	16.73	257.82	2.6	
2025-06-02 04:00:00+00:00	90.27	3.17	0.0	70.43	16.75	261.54	0.48	
2025-06-02 04:05:00+00:00	90.77	6.0	0.0	129.17	16.91	224.25	0.37	
2025-06-02 04:10:00+00:00	90.69	12.0	0.0	294.61	16.97	185.13	1.17	
2025-06-02 04:15:00+00:00	90.51	18.33	0.0	511.16	17.05	194.13	0.41	
2025-06-02 04:20:00+00:00	89.85	21.99	0.0	610.22	17.08	150.71	1.1	
2025-06-02 04:25:00+00:00	89.11	22.33	0.0	683.04	17.13	230.58	0.23	
2025-06-02 04:30:00+00:00	88.52	20.83	0.0	642.15	17.05	220.92	0.04	
2025-06-02 04:35:00+00:00	87.94	17.66	0.0	555.5	17.4	51.54	0.26	
2025-06-02 04:40:00+00:00	90.24	17.0	0.0	505.35	16.81	27.58	1.1	
2025-06-02 04:45:00+00:00	91.45	17.66	0.0	507.85	16.69	55.78	0.41	
2025-06-02 04:50:00+00:00	92.6	18.33	0.0	528.61	16.72	62.9	0.49	
2025-06-02 04:55:00+00:00	92.82	17.16	0.0	538.46	16.7	157.5	0.02	
2025-06-02 05:00:00+00:00	92.05	11.66	0.0	346.87	17.09	233.6	0.0	
2025-06-02 05:05:00+00:00	90.46	12.66	0.0	311.82	17.43	266.36	0.08	
2025-06-02 05:10:00+00:00	89.83	15.0	0.0	419.87	17.42	194.44	0.02	
2025-06-02 05:15:00+00:00	90.11	13.33	0.0	368.51	16.89	235.74	0.87	
2025-06-02 05:20:00+00:00	91.81	15.5	0.0	433.13	16.66	246.1	0.5	
2025-06-02 05:25:00+00:00	92.84	17.66	0.0	521.04	16.9	130.97	0.0	
2025-06-02 05:30:00+00:00	92.4	22.16	0.0	578.99	16.93	213.52	0.0	
2025-06-02 05:35:00+00:00	92.3	39.32	0.0	1210.14	16.76	74.69	0.76	
2025-06-02 05:40:00+00:00	93.88	52.65	0.0	1876.43	16.48	45.94	1.59	
2025-06-02 05:45:00+00:00	94.61	65.81	0.0	2532.25	16.29	23.38	2.39	
2025-06-02 05:50:00+00:00	95.55	75.97	0.0	2924.64	16.28	14.84	3.07	
2025-06-02 05:55:00+00:00	96.42	96.14	0.0	3653.96	16.08	32.23	2.62	
2025-06-02 06:00:00+00:00	96.41	120.3	0.0	4937.28	16.11	81.38	0.82	data/procesadas/06/02/20250602_060000_Pi03_capture_22518_11_Cam0_crop.jpg
2025-06-02 06:05:00+00:00	95.98	114.8	0.0	5210.95	16.34	48.4	1.61	data/procesadas/06/02/20250602_060500_Pi03_capture_22523_11_Cam0_crop.jpg
2025-06-02 06:10:00+00:00	95.76	87.81	0.0	3546.95	16.39	32.59	0.18	data/procesadas/06/02/20250602_061000_Pi03_capture_22528_11_Cam0_crop.jpg
2025-06-02 06:15:00+00:00	94.98	89.97	0.0	3526.13	16.87	164.79	0.38	data/procesadas/06/02/20250602_061500_Pi03_capture_22533_11_Cam0_crop.jpg
2025-06-02 06:20:00+00:00	93.68	102.3	0.0	4112.43	16.84	62.37	0.59	data/procesadas/06/02/20250602_062000_Pi03_capture_22538_11_Cam0_crop.jpg
2025-06-02 06:25:00+00:00	93.62	109.97	0.0	4387.78	17.14	139.62	0.43	data/procesadas/06/02/20250602_062500_Pi03_capture_22543_11_Cam0_crop.jpg
2025-06-02 06:30:00+00:00	92.83	155.62	0.0	6193.65	17.18	75.51	0.0	data/procesadas/06/02/20250602_063000_Pi03_capture_22548_11_Cam0_crop.jpg
2025-06-02 06:35:00+00:00	92.58	161.78	0.0	6891.62	16.97	36.0	2.22	data/procesadas/06/02/20250602_063500_Pi03_capture_22553_11_Cam0_crop.jpg
2025-06-02 06:40:00+00:00	94.04	180.94	0.0	7756.62	16.76	51.21	1.27	data/procesadas/06/02/20250602_064000_Pi03_capture_22558_11_Cam0_crop.jpg
2025-06-02 06:45:00+00:00	93.27	222.43	0.0	9052.74	16.7	52.78	1.27	data/procesadas/06/02/20250602_064500_Pi03_capture_22563_11_Cam0_crop.jpg
2025-06-02 06:50:00+00:00	93.1	247.42	0.0	11348.41	16.96	190.73	1.12	data/procesadas/06/02/20250602_065000_Pi03_capture_22568_11_Cam0_crop.jpg
2025-06-02 06:55:00+00:00	90.79	347.56	0.0	14796.92	17.33	27.05	0.47	data/procesadas/06/02/20250602_065500_Pi03_capture_22573_11_Cam0_crop.jpg
2025-06-02 07:00:00+00:00	89.81	415.35	0.0	18494.65	18.07	104.51	0.03	data/procesadas/06/02/20250602_070000_Pi03_capture_22578_11_Cam0_crop.jpg
2025-06-02 07:05:00+00:00	85.54	490.83	0.0	22504.82	19.13	165.93	0.01	data/procesadas/06/02/20250602_070500_Pi03_capture_22583_11_Cam0_crop.jpg
2025-06-02 07:10:00+00:00	82.74	299.88	0.0	13578.98	19.42	60.3	0.27	data/procesadas/06/02/20250602_071000_Pi03_capture_22588_11_Cam0_crop.jpg
2025-06-02 07:15:00+00:00	81.34	337.52	0.0	15215.78	18.71	42.59	1.07	data/procesadas/06/02/20250602_071500_Pi03_capture_22593_11_Cam0_crop.jpg
2025-06-02 07:20:00+00:00	82.65	289.03	0.0	12686.98	18.67	185.77	0.48	data/procesadas/06/02/20250602_072000_Pi03_capture_22598_11_Cam0_crop.jpg
2025-06-02 07:25:00+00:00	81.9	337.84	0.0	15074.82	18.89	204.17	0.27	data/procesadas/06/02/20250602_072500_Pi03_capture_22603_11_Cam0_crop.jpg
2025-06-02 07:30:00+00:00	82.83	314.19	0.0	16208.79	19.13	278.23	0.86	data/procesadas/06/02/20250602_073000_Pi03_capture_22608_11_Cam0_crop.jpg
2025-06-02 07:35:00+00:00	80.41	312.36	0.0	13814.01	18.77	23.52	0.96	data/procesadas/06/02/20250602_073500_Pi03_capture_22613_11_Cam0_crop.jpg
2025-06-02 07:40:00+00:00	80.58	321.52	0.0	14365.2	19.3	179.27	0.15	data/procesadas/06/02/20250602_074000_Pi03_capture_22618_11_Cam0_crop.jpg
2025-06-02 07:45:00+00:00	78.67	327.02	0.0	17712.45	19.44	279.34	0.61	data/procesadas/06/02/20250602_074500_Pi03_capture_22623_11_Cam0_crop.jpg
2025-06-02 07:50:00+00:00	77.02	344.84	0.0	14472.21	20.07	321.14	0.82	data/procesadas/06/02/20250602_075000_Pi03_capture_22628_11_Cam0_crop.jpg
2025-06-02 07:55:00+00:00	75.12	423.48	0.0	21128.33	20.76	116.77	0.0	data/procesadas/06/02/20250602_075500_Pi03_capture_22633_11_Cam0_crop.jpg
2025-06-02 08:00:00+00:00	71.59	487.94	0.0	23657.55	21.71	84.3	0.19	data/procesadas/06/02/20250602_080000_Pi03_capture_22638_11_Cam0_crop.jpg
2025-06-02 08:05:00+00:00	65.6	492.77	0.0	26041.71	22.45	91.02	1.03	data/procesadas/06/02/20250602_080500_Pi03_capture_22643_11_Cam0_crop.jpg
2025-06-02 08:10:00+00:00	66.17	513.61	0.0	22061.16	22.01	51.24	0.72	data/procesadas/06/02/20250602_081000_Pi03_capture_22648_11_Cam0_crop.jpg
