group	fold	production_scene	capacity	n_samples	mean_y_true	mae	rmse	mae_pct_mean	rmse_pct_mean	nmae_capacity_pct	nrmse_capacity_pct	mape_1000_pct	mape_10pct_capacity_pct
all_folds	all	01_noche_o_muy_baja_<1000	30134.654296875	11833	117.7171859741211	1001.5132446289062	1292.95615741602	850.7791248501969	1098.3580236961009	3.323460208842563	4.290595620173088		
all_folds	all	02_baja_1000_a_10pct_capacity	30134.654296875	1396	1914.77978515625	844.7318115234375	1316.692921679159	44.11639490201249	68.76471810943598	2.803190649547412	4.369364614930066	42.59285354614258	
all_folds	all	03_media_10pct_a_50pct_capacity	30134.654296875	5319	8756.5556640625	2222.96923828125	3102.1887434519517	25.3863427991952	35.427043034552334	7.376786925714872	10.294422869067565	29.401477813720703	29.401477813720703
all_folds	all	04_alta_mayor_50pct_capacity	30134.654296875	7404	23167.01953125	3061.7978515625	3729.7963751389966	13.216192300578156	16.099595246198472	10.160388174355171	12.377100259370756	13.270862579345703	13.270862579345703
all_folds	all	99_global	30134.654296875	25952	8560.83203125	1831.21435546875	2607.0596464216155	21.390611902957374	30.453344218236563	6.076772401064674	8.65136736176851	22.246870040893555	20.01445770263672
by_fold	1	01_noche_o_muy_baja_<1000	30134.654296875	2223	114.79312896728516	895.1036987304688	1671.8205645343642	779.7537246201939	1456.3768577218725	2.9703466643826477	5.547833892714455		
by_fold	1	02_baja_1000_a_10pct_capacity	30134.654296875	312	1877.8372802734375	573.4476928710938	763.8338333695359	30.537666862572475	40.676252484363914	1.902950958792187	2.534735676223591	27.155256271362305	
by_fold	1	03_media_10pct_a_50pct_capacity	30134.654296875	1045	8998.3603515625	1885.3631591796875	2958.3062721766996	20.95229670205759	32.87605915518833	6.256461881413393	9.81695772260271	24.997844696044922	24.997844696044922
by_fold	1	04_alta_mayor_50pct_capacity	30134.654296875	1611	24059.97265625	2562.27099609375	3288.671160210458	10.64951748990519	13.66864047269051	8.502738975703002	10.913253318958754	10.818438529968262	10.818438529968262
by_fold	2	01_noche_o_muy_baja_<1000	30134.654296875	2237	116.80445861816406	616.7820434570312	644.2120429253089	528.0466608499108	551.5303529904196	2.0467533404589027	2.137778109477481		
by_fold	2	02_baja_1000_a_10pct_capacity	30134.654296875	272	1898.21484375	1188.064453125	2062.282109702744	62.58851346762892	108.64324006805376	3.9425189398910865	6.843556555804276	57.558433532714844	
by_fold	2	03_media_10pct_a_50pct_capacity	30134.654296875	1074	8825.6787109375	2570.693603515625	3717.2827441560053	29.12743243564727	42.11894479627097	8.530688881279813	12.335574543297454	33.70454788208008	33.70454788208008
by_fold	2	04_alta_mayor_50pct_capacity	30134.654296875	1608	24026.611328125	2675.281005859375	3246.9504153898006	11.134658022822189	13.513975695727822	8.877755754234103	10.774805588947848	11.020018577575684	11.020018577575684
by_fold	3	01_noche_o_muy_baja_<1000	30134.654296875	2289	180.5631866455078	372.6225280761719	414.12275504975577	206.36683202081838	229.3506017163874	1.23652498019469	1.3742409352699985		
by_fold	3	02_baja_1000_a_10pct_capacity	30134.654296875	259	1929.7818603515625	1086.944580078125	1250.253174361097	56.32473816911661	64.78727985003079	3.6069588500002885	4.148888392891734	53.38408279418945	
by_fold	3	03_media_10pct_a_50pct_capacity	30134.654296875	999	8817.505859375	2530.94140625	3376.0744956235785	28.70359766825715	38.28831587374619	8.39877365546039	11.203295920914817	34.94782638549805	34.94782638549805
by_fold	3	04_alta_mayor_50pct_capacity	30134.654296875	1643	24054.630859375	2880.528564453125	3471.2489106948237	11.97494395691578	14.430688755890621	9.558857175115625	11.519126373567843	12.094088554382324	12.094088554382324
by_fold	4	01_noche_o_muy_baja_<1000	30134.654296875	2479	91.75273132324219	1339.5758056640625	1375.3015123964635	1459.9846635025785	1498.9216043621816	4.445300060412434	4.563853624626064		
by_fold	4	02_baja_1000_a_10pct_capacity	30134.654296875	334	1943.6324462890625	772.75732421875	1254.6058644052323	39.75840831913254	64.54954314024884	2.5643477326995114	4.163332527545658	40.14216232299805	
by_fold	4	03_media_10pct_a_50pct_capacity	30134.654296875	1163	8596.9560546875	2375.465087890625	3028.9549352870868	27.63146714697233	35.23287679987088	7.882835039315395	10.051400973268153	31.782541275024414	31.782541275024414
by_fold	4	04_alta_mayor_50pct_capacity	30134.654296875	1214	20081.267578125	2511.535888671875	3245.14807058168	12.506859334954285	16.1600758416102	8.334377636886726	10.768824618367052	12.185487747192383	12.185487747192383
by_fold	5	01_noche_o_muy_baja_<1000	30134.654296875	2605	90.48237609863281	1653.5919189453125	1703.394992360844	1827.5292827663689	1882.5710219015593	5.48734325157595	5.652611692769571		
by_fold	5	02_baja_1000_a_10pct_capacity	30134.654296875	219	1926.238525390625	628.1134643554688	829.7724085555027	32.60829103332842	43.0773446599627	2.084355964954955	2.7535487893138066	36.97411346435547	
by_fold	5	03_media_10pct_a_50pct_capacity	30134.654296875	1038	8561.7568359375	1735.8060302734375	2226.3861974060114	20.273946849173385	26.003847575545226	5.760165732027139	7.388125894767242	21.376739501953125	21.376739501953125
by_fold	5	04_alta_mayor_50pct_capacity	30134.654296875	1328	22765.650390625	4863.078125	5209.585588125028	21.361472400554117	22.883535057141877	16.137826162168075	17.287689902801603	21.419435501098633	21.419435501098633
